Name,Val,Emotion
花,0.11577997368984612,0.5524558846734355
云,0.1652491816318414,0.6086682047683818
春,0.10614311499984704,0.5413129784065861
日,0.13278979410774927,0.5455900963567111
月,0.12631933184446417,0.5639709652534529
山,0.12607458622694037,0.597347769167053
风,0.11579527029094135,0.5534555889167366
君,0.0991525682993239,0.5326452879913794
天,0.11646832073913177,0.5917879797909389
水,0.09691926453941935,0.6039207395079031
雨,0.10202832930522839,0.5314060367892682
空,0.10790222412579925,0.551233322578919
心,0.0871294398384679,0.5488561215271264
生,0.1033285403983235,0.566919802817749
老,0.10273197295560926,0.5558294229611888
梦,0.0686358491143268,0.4858770653391192
客,0.08561507633003947,0.5102910488748187
寒,0.08260164591427785,0.5089074264085104
秋,0.0793281732798972,0.5388748651141879
飞,0.09245265701961024,0.5830284425119806
犹,0.07434148132285007,0.5115155751929432
行,0.08673172820999174,0.570813850520722
夜,0.08359592498546822,0.5062525297369239
莫,0.06358797075289871,0.602493261314008
新,0.06334322513537492,0.587677949769768
深,0.08073546058065897,0.5815380878409641
酒,0.09125952213418179,0.5486127182324664
愁,0.061354666992994154,0.3829015098727659
清,0.0812096552146113,0.658195157114768
满,0.07706427631780219,0.5551564744528478
难,0.06023801511304188,0.49603982758113724
声,0.06239483586747025,0.5417946484348403
香,0.06270076788937498,0.6179498338815024
落,0.06877351852418392,0.5172313127758437
家,0.0675956802398507,0.5633070198087629
独,0.06470462263285098,0.5565833851064946
重,0.0638327163704225,0.5803096559296042
树,0.06551534249089852,0.5626118351593966
远,0.06372564016275584,0.5594642874426646
处,0.05203903692599504,0.5780946616389182
问,0.051381283078899866,0.556270796985589
烟,0.05759170312356594,0.5795091206760835
诗,0.057178694893994554,0.6050393265700098
闻,0.060008566096613335,0.4985038783251409
高,0.06436809740875578,0.6055591003203805
雪,0.062104200446660755,0.5564628953268681
醉,0.060161532107565696,0.5681919846204554
道,0.05364518004099489,0.6081637768725936
共,0.04633340471747178,0.5785407727572698
书,0.05590907700308991,0.5568125791350141
思,0.05327806161470921,0.42450628757150743
笑,0.05366047664209013,0.5546449833480697
旧,0.04263162725242451,0.5028959044601405
路,0.04416128736194817,0.5312037197150126
初,0.04763361581056689,0.5731556511343446
留,0.04243277143818643,0.5897143361519032
吹,0.05664331385566127,0.5464518280963979
坐,0.05442530669685196,0.5621804139273295
红,0.04168323798451984,0.5867672515602733
真,0.05668920365894698,0.6835826762862317
